date,order_id,product,quantity,amount,status
2026-04-13,ORD-2299,Koszulka Premium,3,239.97,completed
2026-04-13,ORD-2300,Koszulka Premium,2,159.98,completed
2026-04-14,ORD-2301,Notatnik A5,2,59.98,completed
2026-04-14,ORD-2302,Torba bawełniana,1,39.99,completed
2026-04-14,ORD-2303,Notatnik A5,4,119.96,completed
2026-04-14,ORD-2304,Torba bawełniana,1,-39.99,refunded
2026-04-14,ORD-2305,Torba bawełniana,2,79.98,completed
2026-04-14,ORD-2306,Notatnik A5,2,59.98,completed
2026-04-14,ORD-2307,Torba bawełniana,2,79.98,completed
2026-04-14,ORD-2308,Kubek ceramiczny,3,149.97,completed
2026-04-14,ORD-2309,Koszulka Premium,2,159.98,completed
2026-04-14,ORD-2310,Długopis metalowy,1,19.99,completed
2026-04-14,ORD-2311,Notatnik A5,3,89.97,completed
2026-04-14,ORD-2312,Kubek ceramiczny,2,99.98,completed
2026-04-14,ORD-2313,Torba bawełniana,1,39.99,completed
2026-04-14,ORD-2314,Kubek ceramiczny,1,49.99,completed
2026-04-14,ORD-2315,Torba bawełniana,1,39.99,completed
2026-04-14,ORD-2316,Długopis metalowy,3,59.97,completed
2026-04-14,ORD-2317,Długopis metalowy,3,59.97,completed
2026-04-14,ORD-2318,Torba bawełniana,2,79.98,completed
2026-04-14,ORD-2319,Długopis metalowy,1,19.99,completed
2026-04-14,ORD-2320,Kubek ceramiczny,4,199.96,completed
2026-04-14,ORD-2321,Notatnik A5,1,29.99,completed
2026-04-14,ORD-2322,Kubek ceramiczny,3,149.97,completed
2026-04-14,ORD-2323,Torba bawełniana,2,79.98,completed
2026-04-14,ORD-2324,Długopis metalowy,4,79.96,completed
2026-04-14,ORD-2325,Koszulka Premium,1,79.99,completed
2026-04-14,ORD-2326,Notatnik A5,2,59.98,completed
2026-04-14,ORD-2327,Długopis metalowy,2,39.98,completed
2026-04-14,ORD-2328,Torba bawełniana,4,159.96,completed
2026-04-14,ORD-2329,Koszulka Premium,4,319.96,completed
2026-04-14,ORD-2330,Torba bawełniana,1,39.99,completed
2026-04-14,ORD-2331,Torba bawełniana,4,159.96,completed
2026-04-14,ORD-2332,Torba bawełniana,2,79.98,completed
2026-04-14,ORD-2333,Koszulka Premium,1,79.99,completed
2026-04-14,ORD-2334,Długopis metalowy,1,19.99,completed
2026-04-14,ORD-2335,Kubek ceramiczny,2,99.98,completed
2026-04-14,ORD-2336,Notatnik A5,1,29.99,completed
2026-04-14,ORD-2337,Notatnik A5,1,29.99,completed
2026-04-14,ORD-2338,Kubek ceramiczny,1,49.99,completed
2026-04-14,ORD-2339,Torba bawełniana,1,39.99,completed
2026-04-14,ORD-2340,Koszulka Premium,2,159.98,completed
2026-04-14,ORD-2341,Długopis metalowy,1,19.99,completed
2026-04-14,ORD-2342,Kubek ceramiczny,3,149.97,completed
2026-04-15,ORD-2343,Notatnik A5,4,119.96,completed
2026-04-15,ORD-2344,Notatnik A5,1,29.99,completed
2026-04-15,ORD-2345,Długopis metalowy,1,19.99,completed
2026-04-15,ORD-2346,Długopis metalowy,1,19.99,completed
2026-04-15,ORD-2347,Koszulka Premium,3,239.97,completed
2026-04-15,ORD-2348,Koszulka Premium,3,239.97,completed
2026-04-15,ORD-2349,Torba bawełniana,1,39.99,completed
2026-04-15,ORD-2350,Notatnik A5,4,119.96,completed
2026-04-15,ORD-2351,Koszulka Premium,4,319.96,completed
2026-04-15,ORD-2352,Kubek ceramiczny,2,99.98,completed
2026-04-15,ORD-2353,Długopis metalowy,3,59.97,completed
2026-04-15,ORD-2354,Kubek ceramiczny,3,149.97,completed
2026-04-15,ORD-2355,Torba bawełniana,1,39.99,completed
2026-04-15,ORD-2356,Długopis metalowy,2,39.98,completed
2026-04-15,ORD-2357,Koszulka Premium,4,319.96,completed
2026-04-15,ORD-2358,Koszulka Premium,3,239.97,completed
2026-04-15,ORD-2359,Torba bawełniana,2,79.98,completed
2026-04-15,ORD-2360,Długopis metalowy,2,39.98,completed
2026-04-15,ORD-2361,Kubek ceramiczny,3,149.97,completed
2026-04-15,ORD-2362,Kubek ceramiczny,1,49.99,completed
2026-04-15,ORD-2363,Długopis metalowy,4,79.96,completed
2026-04-15,ORD-2364,Koszulka Premium,3,239.97,completed
2026-04-15,ORD-2365,Torba bawełniana,1,39.99,completed
2026-04-15,ORD-2366,Długopis metalowy,4,79.96,completed
2026-04-15,ORD-2367,Torba bawełniana,2,79.98,completed
2026-04-15,ORD-2368,Kubek ceramiczny,1,49.99,completed
2026-04-15,ORD-2369,Koszulka Premium,2,159.98,completed
2026-04-15,ORD-2370,Notatnik A5,3,89.97,completed
2026-04-15,ORD-2371,Torba bawełniana,2,79.98,completed
2026-04-15,ORD-2372,Torba bawełniana,3,119.97,completed
2026-04-15,ORD-2373,Kubek ceramiczny,1,49.99,completed
2026-04-15,ORD-2374,Kubek ceramiczny,4,199.96,completed
2026-04-15,ORD-2375,Torba bawełniana,2,79.98,completed
2026-04-15,ORD-2376,Torba bawełniana,4,159.96,completed
2026-04-15,ORD-2377,Torba bawełniana,3,119.97,completed
2026-04-15,ORD-2378,Koszulka Premium,2,159.98,completed
2026-04-15,ORD-2379,Koszulka Premium,3,239.97,completed
2026-04-15,ORD-2380,Kubek ceramiczny,2,99.98,completed
2026-04-15,ORD-2381,Koszulka Premium,1,79.99,completed
2026-04-16,ORD-2382,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2383,Długopis metalowy,4,79.96,completed
2026-04-16,ORD-2384,Kubek ceramiczny,1,49.99,completed
2026-04-16,ORD-2385,Długopis metalowy,4,79.96,completed
2026-04-16,ORD-2386,Kubek ceramiczny,3,149.97,completed
2026-04-16,ORD-2387,Długopis metalowy,3,59.97,completed
2026-04-16,ORD-2388,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2389,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2390,Długopis metalowy,2,39.98,completed
2026-04-16,ORD-2391,Kubek ceramiczny,4,199.96,completed
2026-04-16,ORD-2392,Długopis metalowy,2,39.98,completed
2026-04-16,ORD-2393,Notatnik A5,3,89.97,completed
2026-04-16,ORD-2394,Notatnik A5,2,59.98,completed
2026-04-16,ORD-2395,Torba bawełniana,2,79.98,completed
2026-04-16,ORD-2396,Kubek ceramiczny,3,149.97,completed
2026-04-16,ORD-2397,Notatnik A5,1,-29.99,refunded
2026-04-16,ORD-2398,Torba bawełniana,1,39.99,completed
2026-04-16,ORD-2399,Długopis metalowy,3,59.97,completed
2026-04-16,ORD-2400,Torba bawełniana,2,79.98,completed
2026-04-16,ORD-2401,Notatnik A5,3,89.97,completed
2026-04-16,ORD-2402,Koszulka Premium,3,239.97,completed
2026-04-16,ORD-2403,Kubek ceramiczny,4,199.96,completed
2026-04-16,ORD-2404,Torba bawełniana,4,159.96,completed
2026-04-16,ORD-2405,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2406,Kubek ceramiczny,4,199.96,completed
2026-04-16,ORD-2407,Koszulka Premium,3,239.97,completed
2026-04-16,ORD-2408,Kubek ceramiczny,2,99.98,completed
2026-04-16,ORD-2409,Koszulka Premium,2,159.98,completed
2026-04-16,ORD-2410,Torba bawełniana,1,39.99,completed
2026-04-16,ORD-2411,Notatnik A5,4,119.96,completed
2026-04-16,ORD-2412,Kubek ceramiczny,4,-199.96,refunded
2026-04-16,ORD-2413,Koszulka Premium,2,159.98,completed
2026-04-16,ORD-2414,Kubek ceramiczny,2,99.98,completed
2026-04-16,ORD-2415,Koszulka Premium,2,159.98,completed
2026-04-16,ORD-2416,Torba bawełniana,2,79.98,completed
2026-04-16,ORD-2417,Notatnik A5,1,29.99,completed
2026-04-16,ORD-2418,Torba bawełniana,1,39.99,completed
2026-04-16,ORD-2419,Długopis metalowy,4,79.96,completed
2026-04-16,ORD-2420,Kubek ceramiczny,2,99.98,completed
2026-04-16,ORD-2421,Długopis metalowy,2,39.98,completed
2026-04-16,ORD-2422,Kubek ceramiczny,3,149.97,completed
2026-04-16,ORD-2423,Torba bawełniana,4,159.96,completed
2026-04-16,ORD-2424,Koszulka Premium,2,159.98,completed
2026-04-16,ORD-2425,Kubek ceramiczny,1,-49.99,refunded
2026-04-16,ORD-2426,Długopis metalowy,4,79.96,completed
2026-04-16,ORD-2427,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2428,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2429,Długopis metalowy,1,19.99,completed
2026-04-16,ORD-2430,Kubek ceramiczny,1,49.99,completed
2026-04-16,ORD-2431,Notatnik A5,4,119.96,completed
2026-04-16,ORD-2432,Koszulka Premium,4,319.96,completed
2026-04-16,ORD-2433,Notatnik A5,4,119.96,completed
2026-04-17,ORD-2434,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2435,Torba bawełniana,4,159.96,completed
2026-04-17,ORD-2436,Koszulka Premium,3,239.97,completed
2026-04-17,ORD-2437,Długopis metalowy,4,79.96,completed
2026-04-17,ORD-2438,Koszulka Premium,1,79.99,completed
2026-04-17,ORD-2439,Koszulka Premium,1,79.99,completed
2026-04-17,ORD-2440,Kubek ceramiczny,3,149.97,completed
2026-04-17,ORD-2441,Koszulka Premium,2,159.98,completed
2026-04-17,ORD-2442,Długopis metalowy,3,59.97,completed
2026-04-17,ORD-2443,Długopis metalowy,4,79.96,completed
2026-04-17,ORD-2444,Długopis metalowy,3,59.97,completed
2026-04-17,ORD-2445,Notatnik A5,2,59.98,completed
2026-04-17,ORD-2446,Długopis metalowy,4,79.96,completed
2026-04-17,ORD-2447,Długopis metalowy,4,79.96,completed
2026-04-17,ORD-2448,Torba bawełniana,3,119.97,completed
2026-04-17,ORD-2449,Notatnik A5,2,59.98,completed
2026-04-17,ORD-2450,Koszulka Premium,2,159.98,completed
2026-04-17,ORD-2451,Kubek ceramiczny,1,49.99,completed
2026-04-17,ORD-2452,Notatnik A5,3,89.97,completed
2026-04-17,ORD-2453,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2454,Koszulka Premium,1,79.99,completed
2026-04-17,ORD-2455,Notatnik A5,4,119.96,completed
2026-04-17,ORD-2456,Torba bawełniana,2,79.98,completed
2026-04-17,ORD-2457,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2458,Notatnik A5,3,89.97,completed
2026-04-17,ORD-2459,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2460,Kubek ceramiczny,4,199.96,completed
2026-04-17,ORD-2461,Kubek ceramiczny,3,149.97,completed
2026-04-17,ORD-2462,Długopis metalowy,2,39.98,completed
2026-04-17,ORD-2463,Koszulka Premium,3,239.97,completed
2026-04-17,ORD-2464,Koszulka Premium,2,159.98,completed
2026-04-17,ORD-2465,Torba bawełniana,4,159.96,completed
2026-04-17,ORD-2466,Notatnik A5,4,119.96,completed
2026-04-17,ORD-2467,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2468,Koszulka Premium,1,79.99,completed
2026-04-17,ORD-2469,Długopis metalowy,3,59.97,completed
2026-04-17,ORD-2470,Torba bawełniana,2,79.98,completed
2026-04-17,ORD-2471,Kubek ceramiczny,4,199.96,completed
2026-04-17,ORD-2472,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2473,Notatnik A5,1,29.99,completed
2026-04-17,ORD-2474,Długopis metalowy,3,59.97,completed
2026-04-17,ORD-2475,Koszulka Premium,3,239.97,completed
2026-04-17,ORD-2476,Długopis metalowy,3,59.97,completed
2026-04-17,ORD-2477,Notatnik A5,4,119.96,completed
2026-04-17,ORD-2478,Torba bawełniana,4,159.96,completed
2026-04-17,ORD-2479,Długopis metalowy,1,19.99,completed
2026-04-17,ORD-2480,Torba bawełniana,1,39.99,completed
2026-04-17,ORD-2481,Kubek ceramiczny,2,99.98,completed
2026-04-17,ORD-2482,Notatnik A5,3,89.97,completed
2026-04-17,ORD-2483,Koszulka Premium,3,239.97,completed
2026-04-18,ORD-2484,Notatnik A5,3,89.97,completed
2026-04-18,ORD-2485,Kubek ceramiczny,4,199.96,completed
2026-04-18,ORD-2486,Kubek ceramiczny,3,149.97,completed
2026-04-18,ORD-2487,Kubek ceramiczny,4,199.96,completed
2026-04-18,ORD-2488,Kubek ceramiczny,2,99.98,completed
2026-04-18,ORD-2489,Kubek ceramiczny,2,99.98,completed
2026-04-18,ORD-2490,Kubek ceramiczny,3,149.97,completed
2026-04-18,ORD-2491,Koszulka Premium,1,79.99,completed
2026-04-18,ORD-2492,Notatnik A5,1,29.99,completed
2026-04-18,ORD-2493,Długopis metalowy,1,19.99,completed
2026-04-18,ORD-2494,Torba bawełniana,3,119.97,completed
2026-04-18,ORD-2495,Długopis metalowy,3,59.97,completed
2026-04-18,ORD-2496,Długopis metalowy,3,59.97,completed
2026-04-18,ORD-2497,Długopis metalowy,2,39.98,completed
2026-04-18,ORD-2498,Notatnik A5,4,119.96,completed
2026-04-18,ORD-2499,Koszulka Premium,3,239.97,completed
2026-04-18,ORD-2500,Kubek ceramiczny,4,199.96,completed
2026-04-18,ORD-2501,Długopis metalowy,4,79.96,completed
2026-04-18,ORD-2502,Koszulka Premium,1,79.99,completed
2026-04-18,ORD-2503,Notatnik A5,1,29.99,completed
2026-04-18,ORD-2504,Długopis metalowy,3,59.97,completed
2026-04-18,ORD-2505,Torba bawełniana,2,79.98,completed
2026-04-18,ORD-2506,Długopis metalowy,3,59.97,completed
2026-04-18,ORD-2507,Notatnik A5,4,119.96,completed
2026-04-18,ORD-2508,Torba bawełniana,3,119.97,completed
2026-04-18,ORD-2509,Torba bawełniana,4,159.96,completed
2026-04-18,ORD-2510,Kubek ceramiczny,2,99.98,completed
2026-04-18,ORD-2511,Torba bawełniana,2,79.98,completed
2026-04-18,ORD-2512,Notatnik A5,2,59.98,completed
2026-04-18,ORD-2513,Kubek ceramiczny,4,199.96,completed
2026-04-18,ORD-2514,Kubek ceramiczny,4,199.96,completed
2026-04-18,ORD-2515,Długopis metalowy,3,59.97,completed
2026-04-18,ORD-2516,Torba bawełniana,3,119.97,completed
2026-04-19,ORD-2517,Koszulka Premium,4,319.96,completed
2026-04-19,ORD-2518,Kubek ceramiczny,1,49.99,completed
2026-04-19,ORD-2519,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2520,Koszulka Premium,4,319.96,completed
2026-04-19,ORD-2521,Torba bawełniana,3,119.97,completed
2026-04-19,ORD-2522,Długopis metalowy,3,59.97,completed
2026-04-19,ORD-2523,Notatnik A5,1,29.99,completed
2026-04-19,ORD-2524,Długopis metalowy,2,39.98,completed
2026-04-19,ORD-2525,Długopis metalowy,2,39.98,completed
2026-04-19,ORD-2526,Torba bawełniana,3,119.97,completed
2026-04-19,ORD-2527,Długopis metalowy,4,79.96,completed
2026-04-19,ORD-2528,Notatnik A5,1,29.99,completed
2026-04-19,ORD-2529,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2530,Kubek ceramiczny,2,99.98,completed
2026-04-19,ORD-2531,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2532,Długopis metalowy,4,79.96,completed
2026-04-19,ORD-2533,Koszulka Premium,1,79.99,completed
2026-04-19,ORD-2534,Kubek ceramiczny,3,149.97,completed
2026-04-19,ORD-2535,Torba bawełniana,3,119.97,completed
2026-04-19,ORD-2536,Notatnik A5,3,89.97,completed
2026-04-19,ORD-2537,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2538,Kubek ceramiczny,1,49.99,completed
2026-04-19,ORD-2539,Kubek ceramiczny,3,149.97,completed
2026-04-19,ORD-2540,Koszulka Premium,2,159.98,completed
2026-04-19,ORD-2541,Koszulka Premium,1,79.99,completed
2026-04-19,ORD-2542,Notatnik A5,1,-29.99,refunded
2026-04-19,ORD-2543,Notatnik A5,1,29.99,completed
2026-04-19,ORD-2544,Długopis metalowy,2,39.98,completed
2026-04-19,ORD-2545,Notatnik A5,3,89.97,completed
2026-04-19,ORD-2546,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2547,Kubek ceramiczny,2,-99.98,refunded
2026-04-19,ORD-2548,Torba bawełniana,3,119.97,completed
2026-04-19,ORD-2549,Notatnik A5,3,89.97,completed
2026-04-19,ORD-2550,Kubek ceramiczny,2,99.98,completed
2026-04-19,ORD-2551,Notatnik A5,4,119.96,completed
2026-04-19,ORD-2552,Długopis metalowy,3,59.97,completed
2026-04-19,ORD-2553,Notatnik A5,2,59.98,completed
2026-04-19,ORD-2554,Notatnik A5,3,89.97,completed
2026-04-19,ORD-2555,Torba bawełniana,2,79.98,completed
2026-04-19,ORD-2556,Koszulka Premium,2,159.98,completed
2026-04-19,ORD-2557,Notatnik A5,1,29.99,completed
2026-04-19,ORD-2558,Notatnik A5,4,119.96,completed
2026-04-19,ORD-2559,Notatnik A5,3,89.97,completed
2026-04-19,ORD-2560,Koszulka Premium,3,239.97,completed
2026-04-19,ORD-2561,Długopis metalowy,4,79.96,completed
2026-04-19,ORD-2562,Kubek ceramiczny,4,199.96,completed
2026-04-19,ORD-2563,Kubek ceramiczny,3,149.97,completed
2026-04-19,ORD-2564,Kubek ceramiczny,3,149.97,completed
2026-04-19,ORD-2565,Długopis metalowy,3,59.97,completed
2026-04-19,ORD-2566,Koszulka Premium,2,159.98,completed
2026-04-19,ORD-2567,Koszulka Premium,4,319.96,completed
2026-04-19,ORD-2568,Torba bawełniana,4,159.96,completed
2026-04-19,ORD-2569,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2570,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2571,Torba bawełniana,3,119.97,completed
2026-04-20,ORD-2572,Notatnik A5,1,29.99,completed
2026-04-20,ORD-2573,Kubek ceramiczny,1,49.99,completed
2026-04-20,ORD-2574,Torba bawełniana,4,159.96,completed
2026-04-20,ORD-2575,Notatnik A5,3,89.97,completed
2026-04-20,ORD-2576,Koszulka Premium,3,239.97,completed
2026-04-20,ORD-2577,Kubek ceramiczny,1,49.99,completed
2026-04-20,ORD-2578,Notatnik A5,1,29.99,completed
2026-04-20,ORD-2579,Kubek ceramiczny,2,99.98,completed
2026-04-20,ORD-2580,Torba bawełniana,4,159.96,completed
2026-04-20,ORD-2581,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2582,Notatnik A5,2,59.98,completed
2026-04-20,ORD-2583,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2584,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2585,Torba bawełniana,3,119.97,completed
2026-04-20,ORD-2586,Koszulka Premium,1,79.99,completed
2026-04-20,ORD-2587,Torba bawełniana,2,79.98,completed
2026-04-20,ORD-2588,Koszulka Premium,2,159.98,completed
2026-04-20,ORD-2589,Kubek ceramiczny,4,199.96,completed
2026-04-20,ORD-2590,Kubek ceramiczny,3,149.97,completed
2026-04-20,ORD-2591,Notatnik A5,2,-59.98,refunded
2026-04-20,ORD-2592,Koszulka Premium,4,319.96,completed
2026-04-20,ORD-2593,Kubek ceramiczny,3,149.97,completed
2026-04-20,ORD-2594,Kubek ceramiczny,2,99.98,completed
2026-04-20,ORD-2595,Długopis metalowy,3,59.97,completed
2026-04-20,ORD-2596,Koszulka Premium,1,79.99,completed
2026-04-20,ORD-2597,Kubek ceramiczny,1,49.99,completed
2026-04-20,ORD-2598,Kubek ceramiczny,3,149.97,completed
2026-04-20,ORD-2599,Torba bawełniana,4,159.96,completed
2026-04-20,ORD-2600,Koszulka Premium,4,319.96,completed
2026-04-20,ORD-2601,Kubek ceramiczny,3,149.97,completed
2026-04-20,ORD-2602,Notatnik A5,4,119.96,completed
2026-04-20,ORD-2603,Długopis metalowy,4,79.96,completed
2026-04-20,ORD-2604,Kubek ceramiczny,3,149.97,completed
2026-04-20,ORD-2605,Notatnik A5,3,89.97,completed
2026-04-20,ORD-2606,Długopis metalowy,2,39.98,completed
2026-04-20,ORD-2607,Kubek ceramiczny,4,199.96,completed
2026-04-20,ORD-2608,Torba bawełniana,3,119.97,completed
2026-04-20,ORD-2609,Długopis metalowy,4,79.96,completed
2026-04-20,ORD-2610,Koszulka Premium,3,239.97,completed
2026-04-20,ORD-2611,Kubek ceramiczny,3,149.97,completed
2026-04-21,ORD-2612,Długopis metalowy,4,79.96,completed
2026-04-21,ORD-2613,Notatnik A5,2,59.98,completed
2026-04-21,ORD-2614,Torba bawełniana,4,159.96,completed
2026-04-21,ORD-2615,Koszulka Premium,1,79.99,completed
2026-04-21,ORD-2616,Koszulka Premium,1,79.99,completed
2026-04-21,ORD-2617,Kubek ceramiczny,2,99.98,completed
2026-04-21,ORD-2618,Kubek ceramiczny,1,49.99,completed
2026-04-21,ORD-2619,Koszulka Premium,1,79.99,completed
2026-04-21,ORD-2620,Notatnik A5,4,119.96,completed
2026-04-21,ORD-2621,Długopis metalowy,3,59.97,completed
2026-04-21,ORD-2622,Kubek ceramiczny,1,-49.99,refunded
2026-04-21,ORD-2623,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2624,Koszulka Premium,4,319.96,completed
2026-04-21,ORD-2625,Koszulka Premium,3,239.97,completed
2026-04-21,ORD-2626,Notatnik A5,3,89.97,completed
2026-04-21,ORD-2627,Koszulka Premium,3,239.97,completed
2026-04-21,ORD-2628,Koszulka Premium,3,239.97,completed
2026-04-21,ORD-2629,Kubek ceramiczny,1,49.99,completed
2026-04-21,ORD-2630,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2631,Długopis metalowy,2,39.98,completed
2026-04-21,ORD-2632,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2633,Długopis metalowy,3,59.97,completed
2026-04-21,ORD-2634,Notatnik A5,1,29.99,completed
2026-04-21,ORD-2635,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2636,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2637,Torba bawełniana,3,119.97,completed
2026-04-21,ORD-2638,Notatnik A5,4,119.96,completed
2026-04-21,ORD-2639,Torba bawełniana,2,79.98,completed
2026-04-21,ORD-2640,Kubek ceramiczny,4,199.96,completed
2026-04-21,ORD-2641,Torba bawełniana,3,119.97,completed
2026-04-21,ORD-2642,Notatnik A5,4,-119.96,refunded
2026-04-21,ORD-2643,Koszulka Premium,3,239.97,completed
2026-04-21,ORD-2644,Długopis metalowy,2,39.98,completed
2026-04-21,ORD-2645,Torba bawełniana,1,39.99,completed
2026-04-21,ORD-2646,Kubek ceramiczny,2,99.98,completed
2026-04-21,ORD-2647,Koszulka Premium,3,239.97,completed
2026-04-21,ORD-2648,Długopis metalowy,2,39.98,completed
2026-04-21,ORD-2649,Notatnik A5,3,89.97,completed
2026-04-21,ORD-2650,Torba bawełniana,3,119.97,completed
2026-04-21,ORD-2651,Kubek ceramiczny,2,99.98,completed
2026-04-21,ORD-2652,Torba bawełniana,1,39.99,completed
2026-04-21,ORD-2653,Długopis metalowy,2,39.98,completed
2026-04-21,ORD-2654,Torba bawełniana,4,159.96,completed
2026-04-21,ORD-2655,Długopis metalowy,1,19.99,completed
2026-04-21,ORD-2656,Torba bawełniana,1,39.99,completed
2026-04-21,ORD-2657,Długopis metalowy,4,79.96,completed
2026-04-22,ORD-2658,Torba bawełniana,3,119.97,completed
2026-04-22,ORD-2659,Notatnik A5,4,119.96,completed
2026-04-22,ORD-2660,Koszulka Premium,2,159.98,completed
2026-04-22,ORD-2661,Długopis metalowy,1,19.99,completed
2026-04-22,ORD-2662,Notatnik A5,1,29.99,completed
2026-04-22,ORD-2663,Koszulka Premium,3,239.97,completed
2026-04-22,ORD-2664,Kubek ceramiczny,3,149.97,completed
2026-04-22,ORD-2665,Kubek ceramiczny,2,99.98,completed
2026-04-22,ORD-2666,Notatnik A5,4,119.96,completed
2026-04-22,ORD-2667,Długopis metalowy,1,19.99,completed
2026-04-22,ORD-2668,Torba bawełniana,4,159.96,completed
2026-04-22,ORD-2669,Torba bawełniana,1,39.99,completed
2026-04-22,ORD-2670,Koszulka Premium,4,319.96,completed
2026-04-22,ORD-2671,Notatnik A5,4,119.96,completed
2026-04-22,ORD-2672,Kubek ceramiczny,2,99.98,completed
2026-04-22,ORD-2673,Kubek ceramiczny,4,199.96,completed
2026-04-22,ORD-2674,Długopis metalowy,2,39.98,completed
2026-04-22,ORD-2675,Długopis metalowy,2,39.98,completed
2026-04-22,ORD-2676,Torba bawełniana,4,159.96,completed
2026-04-22,ORD-2677,Długopis metalowy,1,19.99,completed
2026-04-22,ORD-2678,Notatnik A5,4,119.96,completed
2026-04-22,ORD-2679,Kubek ceramiczny,3,149.97,completed
2026-04-22,ORD-2680,Koszulka Premium,3,239.97,completed
2026-04-22,ORD-2681,Torba bawełniana,4,159.96,completed
2026-04-22,ORD-2682,Notatnik A5,1,29.99,completed
2026-04-22,ORD-2683,Kubek ceramiczny,2,99.98,completed
2026-04-23,ORD-2684,Koszulka Premium,1,79.99,completed
2026-04-23,ORD-2685,Kubek ceramiczny,2,99.98,completed
2026-04-23,ORD-2686,Torba bawełniana,1,39.99,completed
2026-04-23,ORD-2687,Koszulka Premium,3,239.97,completed
2026-04-23,ORD-2688,Koszulka Premium,3,239.97,completed
2026-04-23,ORD-2689,Długopis metalowy,2,39.98,completed
2026-04-23,ORD-2690,Długopis metalowy,3,59.97,completed
2026-04-23,ORD-2691,Długopis metalowy,2,39.98,completed
2026-04-23,ORD-2692,Koszulka Premium,4,319.96,completed
2026-04-23,ORD-2693,Długopis metalowy,1,19.99,completed
2026-04-23,ORD-2694,Koszulka Premium,3,239.97,completed
2026-04-23,ORD-2695,Długopis metalowy,3,59.97,completed
2026-04-23,ORD-2696,Koszulka Premium,1,79.99,completed
2026-04-23,ORD-2697,Torba bawełniana,3,119.97,completed
2026-04-23,ORD-2698,Koszulka Premium,3,239.97,completed
2026-04-23,ORD-2699,Notatnik A5,2,59.98,completed
2026-04-23,ORD-2700,Długopis metalowy,1,19.99,completed
2026-04-23,ORD-2701,Notatnik A5,1,29.99,completed
2026-04-23,ORD-2702,Długopis metalowy,4,79.96,completed
2026-04-23,ORD-2703,Koszulka Premium,1,79.99,completed
2026-04-23,ORD-2704,Długopis metalowy,3,59.97,completed
2026-04-23,ORD-2705,Notatnik A5,2,-59.98,refunded
2026-04-23,ORD-2706,Torba bawełniana,3,119.97,completed
2026-04-23,ORD-2707,Kubek ceramiczny,3,149.97,completed
2026-04-23,ORD-2708,Torba bawełniana,4,159.96,completed
2026-04-23,ORD-2709,Koszulka Premium,3,239.97,completed
2026-04-23,ORD-2710,Torba bawełniana,4,159.96,completed
2026-04-23,ORD-2711,Koszulka Premium,4,319.96,completed
2026-04-23,ORD-2712,Długopis metalowy,2,39.98,completed
2026-04-24,ORD-2713,Kubek ceramiczny,4,199.96,completed
2026-04-24,ORD-2714,Długopis metalowy,3,59.97,completed
2026-04-24,ORD-2715,Kubek ceramiczny,2,99.98,completed
2026-04-24,ORD-2716,Długopis metalowy,2,39.98,completed
2026-04-24,ORD-2717,Torba bawełniana,2,79.98,completed
2026-04-24,ORD-2718,Kubek ceramiczny,2,99.98,completed
2026-04-24,ORD-2719,Długopis metalowy,1,19.99,completed
2026-04-24,ORD-2720,Kubek ceramiczny,1,49.99,completed
2026-04-24,ORD-2721,Notatnik A5,4,119.96,completed
2026-04-24,ORD-2722,Torba bawełniana,2,79.98,completed
2026-04-24,ORD-2723,Koszulka Premium,2,159.98,completed
2026-04-24,ORD-2724,Długopis metalowy,3,59.97,completed
2026-04-24,ORD-2725,Długopis metalowy,2,39.98,completed
2026-04-24,ORD-2726,Kubek ceramiczny,1,49.99,completed
2026-04-24,ORD-2727,Notatnik A5,2,59.98,completed
2026-04-24,ORD-2728,Długopis metalowy,4,79.96,completed
2026-04-24,ORD-2729,Torba bawełniana,2,79.98,completed
2026-04-24,ORD-2730,Notatnik A5,4,119.96,completed
